maalaji,value,X,Y,Z,nro,korko
Sa,2.80,6709120.785,246252.1,26.301,19,23.500999999999998
Sa,3.00,6709120.785,246252.1,26.301,19,23.301
Sa,3.20,6709120.785,246252.1,26.301,19,23.101
Sa,3.40,6709120.785,246252.1,26.301,19,22.901
Sa,3.60,6709120.785,246252.1,26.301,19,22.700999999999997
Sa,3.80,6709120.785,246252.1,26.301,19,22.500999999999998
Sa,4.00,6709120.785,246252.1,26.301,19,22.301
Sa,4.20,6709120.785,246252.1,26.301,19,22.101
Sa,4.40,6709120.785,246252.1,26.301,19,21.900999999999996
Sa,4.60,6709120.785,246252.1,26.301,19,21.701
Sa,4.80,6709120.785,246252.1,26.301,19,21.500999999999998
Sa,5.00,6709120.785,246252.1,26.301,19,21.301
Sa,5.20,6709120.785,246252.1,26.301,19,21.101
Sa,5.40,6709120.785,246252.1,26.301,19,20.900999999999996
Sa,5.60,6709120.785,246252.1,26.301,19,20.701
Sa,5.80,6709120.785,246252.1,26.301,19,20.500999999999998
Sa,6.00,6709120.785,246252.1,26.301,19,20.301
Sa,6.20,6709120.785,246252.1,26.301,19,20.101
Sa,6.40,6709120.785,246252.1,26.301,19,19.900999999999996
Sa,6.60,6709120.785,246252.1,26.301,19,19.701
Sa,6.80,6709120.785,246252.1,26.301,19,19.500999999999998
Sa,7.40,6709120.785,246252.1,26.301,19,18.900999999999996
Sa,7.60,6709120.785,246252.1,26.301,19,18.701
Sa,7.80,6709120.785,246252.1,26.301,19,18.500999999999998
Sa,8.00,6709120.785,246252.1,26.301,19,18.301
Sa,8.20,6709120.785,246252.1,26.301,19,18.101
Sa,8.40,6709120.785,246252.1,26.301,19,17.900999999999996
Sa,8.60,6709120.785,246252.1,26.301,19,17.701
Sa,8.80,6709120.785,246252.1,26.301,19,17.500999999999998
Sa,9.00,6709120.785,246252.1,26.301,19,17.301
Sa,9.20,6709120.785,246252.1,26.301,19,17.101
Sa,9.40,6709120.785,246252.1,26.301,19,16.900999999999996
Sa,9.60,6709120.785,246252.1,26.301,19,16.701
Sa,9.80,6709120.785,246252.1,26.301,19,16.500999999999998
Sa,10.00,6709120.785,246252.1,26.301,19,16.301
Sa,10.20,6709120.785,246252.1,26.301,19,16.101
Sa,10.40,6709120.785,246252.1,26.301,19,15.900999999999998
Sa,10.60,6709120.785,246252.1,26.301,19,15.700999999999999
Sa,10.80,6709120.785,246252.1,26.301,19,15.500999999999998
Sa,11.00,6709120.785,246252.1,26.301,19,15.300999999999998
Sa,11.20,6709120.785,246252.1,26.301,19,15.100999999999999
Sa,11.40,6709120.785,246252.1,26.301,19,14.900999999999998
Sa,11.60,6709120.785,246252.1,26.301,19,14.700999999999999
Sa,11.80,6709120.785,246252.1,26.301,19,14.500999999999998
Sa,12.00,6709120.785,246252.1,26.301,19,14.300999999999998
Sa,12.20,6709120.785,246252.1,26.301,19,14.100999999999999
Sa,000.20,6709179.506,246092.684,28.245,19,28.045
Mr,003.92,6709179.506,246092.684,28.245,19,24.325000000000003
Mr,004.48,6709179.506,246092.684,28.245,19,23.765
Mr,005.75,6709179.506,246092.684,28.245,19,22.495
Sr,000.40,6709245.457,247645.972,36.395,19,35.995000000000005
Ki,000.59,6709245.457,247645.972,36.395,19,35.805
Srmr,000.74,6709245.457,247645.972,36.395,19,35.655
Sa,0.40,6709047.564,246279.023,26.411,20,26.011000000000003
Sa,0.60,6709047.564,246279.023,26.411,20,25.811
Sa,0.80,6709047.564,246279.023,26.411,20,25.611
Sa,1.00,6709047.564,246279.023,26.411,20,25.411
Sa,1.20,6709047.564,246279.023,26.411,20,25.211000000000002
Sa,1.40,6709047.564,246279.023,26.411,20,25.011000000000003
Sa,1.60,6709047.564,246279.023,26.411,20,24.811
Sa,1.80,6709047.564,246279.023,26.411,20,24.611
Sa,2.00,6709047.564,246279.023,26.411,20,24.411
Sa,2.20,6709047.564,246279.023,26.411,20,24.211000000000002
Sa,2.40,6709047.564,246279.023,26.411,20,24.011000000000003
Sa,2.60,6709047.564,246279.023,26.411,20,23.811
Sa,2.80,6709047.564,246279.023,26.411,20,23.611
Sa,3.00,6709047.564,246279.023,26.411,20,23.411
Sa,3.20,6709047.564,246279.023,26.411,20,23.211000000000002
Sa,3.40,6709047.564,246279.023,26.411,20,23.011000000000003
Sa,3.60,6709047.564,246279.023,26.411,20,22.811
Sa,3.80,6709047.564,246279.023,26.411,20,22.611
Sa,4.00,6709047.564,246279.023,26.411,20,22.411
Sa,4.20,6709047.564,246279.023,26.411,20,22.211000000000002
Sa,4.40,6709047.564,246279.023,26.411,20,22.011000000000003
Sa,4.60,6709047.564,246279.023,26.411,20,21.811
Sa,4.80,6709047.564,246279.023,26.411,20,21.611
Sa,5.00,6709047.564,246279.023,26.411,20,21.411
Sa,5.20,6709047.564,246279.023,26.411,20,21.211000000000002
Sa,5.40,6709047.564,246279.023,26.411,20,21.011000000000003
Sa,5.60,6709047.564,246279.023,26.411,20,20.811
Sa,5.80,6709047.564,246279.023,26.411,20,20.611
Sa,6.00,6709047.564,246279.023,26.411,20,20.411
Sa,6.20,6709047.564,246279.023,26.411,20,20.211000000000002
Sa,6.40,6709047.564,246279.023,26.411,20,20.011000000000003
Sa,6.60,6709047.564,246279.023,26.411,20,19.811
Sa,6.80,6709047.564,246279.023,26.411,20,19.611
Sa,7.00,6709047.564,246279.023,26.411,20,19.411
Sa,7.20,6709047.564,246279.023,26.411,20,19.211000000000002
Sa,7.40,6709047.564,246279.023,26.411,20,19.011000000000003
Sa,7.60,6709047.564,246279.023,26.411,20,18.811
Sa,7.80,6709047.564,246279.023,26.411,20,18.611
Sa,8.00,6709047.564,246279.023,26.411,20,18.411
Sa,8.20,6709047.564,246279.023,26.411,20,18.211000000000002
Sa,8.40,6709047.564,246279.023,26.411,20,18.011000000000003
Sa,8.60,6709047.564,246279.023,26.411,20,17.811
Sa,8.80,6709047.564,246279.023,26.411,20,17.611
Sa,9.00,6709047.564,246279.023,26.411,20,17.411
Sa,9.20,6709047.564,246279.023,26.411,20,17.211000000000002
Sa,000.20,6709249.458,246089.461,29.753,20,29.553
Mr,007.80,6709249.458,246089.461,29.753,20,21.953
Mr,009.76,6709249.458,246089.461,29.753,20,19.993000000000002
Mr,000.80,6709267.898,247631.137,35.859,20,35.059000000000005
Ki,000.90,6709267.898,247631.137,35.859,20,34.959
Srmr,001.94,6709267.898,247631.137,35.859,20,33.919000000000004
Sa,0.40,6709133.62,246343.548,25.892,21,25.492
Sa,0.60,6709133.62,246343.548,25.892,21,25.291999999999998
Sa,0.80,6709133.62,246343.548,25.892,21,25.092
Sa,1.00,6709133.62,246343.548,25.892,21,24.892
Sa,1.20,6709133.62,246343.548,25.892,21,24.692
Sa,1.40,6709133.62,246343.548,25.892,21,24.492
Sa,1.60,6709133.62,246343.548,25.892,21,24.291999999999998
Sa,1.80,6709133.62,246343.548,25.892,21,24.092
Sa,2.00,6709133.62,246343.548,25.892,21,23.892
Sa,2.20,6709133.62,246343.548,25.892,21,23.692
Sa,2.40,6709133.62,246343.548,25.892,21,23.492
Sa,2.60,6709133.62,246343.548,25.892,21,23.291999999999998
Sa,2.80,6709133.62,246343.548,25.892,21,23.092
Sa,3.00,6709133.62,246343.548,25.892,21,22.892
Sa,3.20,6709133.62,246343.548,25.892,21,22.692
Sa,3.40,6709133.62,246343.548,25.892,21,22.492
Sa,3.60,6709133.62,246343.548,25.892,21,22.291999999999998
Sa,3.80,6709133.62,246343.548,25.892,21,22.092
Sa,4.00,6709133.62,246343.548,25.892,21,21.892
Sa,4.20,6709133.62,246343.548,25.892,21,21.692
Sa,4.40,6709133.62,246343.548,25.892,21,21.491999999999997
Sa,4.60,6709133.62,246343.548,25.892,21,21.292
Sa,4.80,6709133.62,246343.548,25.892,21,21.092
Sa,5.00,6709133.62,246343.548,25.892,21,20.892
Sa,5.20,6709133.62,246343.548,25.892,21,20.692
Sa,5.40,6709133.62,246343.548,25.892,21,20.491999999999997
Sa,5.60,6709133.62,246343.548,25.892,21,20.292
Sa,5.80,6709133.62,246343.548,25.892,21,20.092
Sa,6.00,6709133.62,246343.548,25.892,21,19.892
Sa,6.20,6709133.62,246343.548,25.892,21,19.692
Sa,6.40,6709133.62,246343.548,25.892,21,19.491999999999997
Sa,6.60,6709133.62,246343.548,25.892,21,19.292
Sa,6.80,6709133.62,246343.548,25.892,21,19.092
Sa,7.00,6709133.62,246343.548,25.892,21,18.892
Sa,7.20,6709133.62,246343.548,25.892,21,18.692
Sa,7.40,6709133.62,246343.548,25.892,21,18.491999999999997
Sa,7.60,6709133.62,246343.548,25.892,21,18.292
Sa,7.80,6709133.62,246343.548,25.892,21,18.092
Sa,8.00,6709133.62,246343.548,25.892,21,17.892
Sa,8.20,6709133.62,246343.548,25.892,21,17.692
Sa,8.40,6709133.62,246343.548,25.892,21,17.491999999999997
Sa,8.60,6709133.62,246343.548,25.892,21,17.292
Sa,8.80,6709133.62,246343.548,25.892,21,17.092
Sa,9.00,6709133.62,246343.548,25.892,21,16.892
Sa,9.20,6709133.62,246343.548,25.892,21,16.692
Sa,9.40,6709133.62,246343.548,25.892,21,16.491999999999997
Sa,9.60,6709133.62,246343.548,25.892,21,16.292
Sa,9.80,6709133.62,246343.548,25.892,21,16.092
Sa,10.00,6709133.62,246343.548,25.892,21,15.892
Sa,10.20,6709133.62,246343.548,25.892,21,15.692
Sa,10.40,6709133.62,246343.548,25.892,21,15.491999999999999
Sa,10.60,6709133.62,246343.548,25.892,21,15.292
Sa,10.80,6709133.62,246343.548,25.892,21,15.091999999999999
Sa,11.00,6709133.62,246343.548,25.892,21,14.892
Sa,11.20,6709133.62,246343.548,25.892,21,14.692
Sa,11.40,6709133.62,246343.548,25.892,21,14.491999999999999
Sa,11.60,6709133.62,246343.548,25.892,21,14.292
Sa,11.80,6709133.62,246343.548,25.892,21,14.091999999999999
Sa,12.00,6709133.62,246343.548,25.892,21,13.892
Sa,12.20,6709133.62,246343.548,25.892,21,13.692
Sa,12.40,6709133.62,246343.548,25.892,21,13.491999999999999
Sa,12.60,6709133.62,246343.548,25.892,21,13.292
Sa,12.80,6709133.62,246343.548,25.892,21,13.091999999999999
Sa,13.00,6709133.62,246343.548,25.892,21,12.892
Sa,13.20,6709133.62,246343.548,25.892,21,12.692
Sa,13.40,6709133.62,246343.548,25.892,21,12.491999999999999
Sa,13.60,6709133.62,246343.548,25.892,21,12.292
Sa,13.80,6709133.62,246343.548,25.892,21,12.091999999999999
Sa,14.00,6709133.62,246343.548,25.892,21,11.892
Sa,14.20,6709133.62,246343.548,25.892,21,11.692
Sa,14.40,6709133.62,246343.548,25.892,21,11.491999999999999
Sa,14.60,6709133.62,246343.548,25.892,21,11.292
Sa,14.80,6709133.62,246343.548,25.892,21,11.091999999999999
Sa,15.00,6709133.62,246343.548,25.892,21,10.892
Sa,15.20,6709133.62,246343.548,25.892,21,10.692
Sa,15.40,6709133.62,246343.548,25.892,21,10.491999999999999
Sa,15.60,6709133.62,246343.548,25.892,21,10.292
Sa,15.80,6709133.62,246343.548,25.892,21,10.091999999999999
Sa,16.00,6709133.62,246343.548,25.892,21,9.892
Sa,16.20,6709133.62,246343.548,25.892,21,9.692
Sa,16.40,6709133.62,246343.548,25.892,21,9.492
Sa,16.60,6709133.62,246343.548,25.892,21,9.291999999999998
Sa,000.20,6709230.243,246147.815,27.965,21,27.765
Hk,005.60,6709230.243,246147.815,27.965,21,22.365000000000002
Sa,005.80,6709230.243,246147.815,27.965,21,22.165
Sr,007.00,6709230.243,246147.815,27.965,21,20.965
Mr,009.20,6709230.243,246147.815,27.965,21,18.765
Mr,012.17,6709230.243,246147.815,27.965,21,15.795
Srmr,000.40,6709270.593,247596.51,33.589,21,33.189
Ki,000.45,6709270.593,247596.51,33.589,21,33.138999999999996
Srmr,000.89,6709270.593,247596.51,33.589,21,32.699
Sa,0.40,6709195.269,246374.911,25.644,22,25.244
Sa,0.60,6709195.269,246374.911,25.644,22,25.043999999999997
Sa,0.80,6709195.269,246374.911,25.644,22,24.843999999999998
Sa,1.00,6709195.269,246374.911,25.644,22,24.644
Sa,1.20,6709195.269,246374.911,25.644,22,24.444
Sa,1.40,6709195.269,246374.911,25.644,22,24.244
Sa,1.60,6709195.269,246374.911,25.644,22,24.043999999999997
Sa,1.80,6709195.269,246374.911,25.644,22,23.843999999999998
Sa,2.00,6709195.269,246374.911,25.644,22,23.644
Sa,2.20,6709195.269,246374.911,25.644,22,23.444
Sa,2.40,6709195.269,246374.911,25.644,22,23.244
Sa,2.60,6709195.269,246374.911,25.644,22,23.043999999999997
Sa,2.80,6709195.269,246374.911,25.644,22,22.843999999999998
Sa,3.00,6709195.269,246374.911,25.644,22,22.644
Sa,3.20,6709195.269,246374.911,25.644,22,22.444
Sa,3.40,6709195.269,246374.911,25.644,22,22.244
Sa,3.60,6709195.269,246374.911,25.644,22,22.043999999999997
Sa,3.80,6709195.269,246374.911,25.644,22,21.843999999999998
Sa,4.00,6709195.269,246374.911,25.644,22,21.644
Sa,4.20,6709195.269,246374.911,25.644,22,21.444
Sa,4.40,6709195.269,246374.911,25.644,22,21.244
Sa,4.60,6709195.269,246374.911,25.644,22,21.043999999999997
Sa,4.80,6709195.269,246374.911,25.644,22,20.843999999999998
Sa,5.00,6709195.269,246374.911,25.644,22,20.644
Sa,5.20,6709195.269,246374.911,25.644,22,20.444
Sa,5.40,6709195.269,246374.911,25.644,22,20.244
Sa,5.60,6709195.269,246374.911,25.644,22,20.043999999999997
Sa,5.80,6709195.269,246374.911,25.644,22,19.843999999999998
Sa,6.00,6709195.269,246374.911,25.644,22,19.644
Sa,6.20,6709195.269,246374.911,25.644,22,19.444
Sa,6.40,6709195.269,246374.911,25.644,22,19.244
Sa,6.60,6709195.269,246374.911,25.644,22,19.043999999999997
Sa,6.80,6709195.269,246374.911,25.644,22,18.843999999999998
Sa,7.00,6709195.269,246374.911,25.644,22,18.644
Sa,7.20,6709195.269,246374.911,25.644,22,18.444
Sa,7.40,6709195.269,246374.911,25.644,22,18.244
Sa,7.60,6709195.269,246374.911,25.644,22,18.043999999999997
Sa,7.80,6709195.269,246374.911,25.644,22,17.843999999999998
Sa,8.00,6709195.269,246374.911,25.644,22,17.644
Sa,8.20,6709195.269,246374.911,25.644,22,17.444
Sa,8.40,6709195.269,246374.911,25.644,22,17.244
Sa,8.60,6709195.269,246374.911,25.644,22,17.043999999999997
Sa,8.80,6709195.269,246374.911,25.644,22,16.843999999999998
Sa,9.00,6709195.269,246374.911,25.644,22,16.644
Sa,9.20,6709195.269,246374.911,25.644,22,16.444
Sa,9.40,6709195.269,246374.911,25.644,22,16.244
Sa,9.60,6709195.269,246374.911,25.644,22,16.043999999999997
Sa,9.80,6709195.269,246374.911,25.644,22,15.843999999999998
Sa,10.00,6709195.269,246374.911,25.644,22,15.643999999999998
Sa,10.20,6709195.269,246374.911,25.644,22,15.443999999999999
Sa,10.40,6709195.269,246374.911,25.644,22,15.243999999999998
Sa,10.60,6709195.269,246374.911,25.644,22,15.043999999999999
Sa,10.80,6709195.269,246374.911,25.644,22,14.843999999999998
Sa,11.00,6709195.269,246374.911,25.644,22,14.643999999999998
Sa,11.20,6709195.269,246374.911,25.644,22,14.443999999999999
Sa,11.40,6709195.269,246374.911,25.644,22,14.243999999999998
Sa,11.60,6709195.269,246374.911,25.644,22,14.043999999999999
Sa,11.80,6709195.269,246374.911,25.644,22,13.843999999999998
Sa,12.00,6709195.269,246374.911,25.644,22,13.643999999999998
Sa,12.20,6709195.269,246374.911,25.644,22,13.443999999999999
Sa,12.40,6709195.269,246374.911,25.644,22,13.243999999999998
Sa,12.60,6709195.269,246374.911,25.644,22,13.043999999999999
Sa,12.80,6709195.269,246374.911,25.644,22,12.843999999999998
Sa,13.00,6709195.269,246374.911,25.644,22,12.643999999999998
Sa,13.20,6709195.269,246374.911,25.644,22,12.443999999999999
Sa,13.40,6709195.269,246374.911,25.644,22,12.243999999999998
Sa,13.60,6709195.269,246374.911,25.644,22,12.043999999999999
Sa,13.80,6709195.269,246374.911,25.644,22,11.843999999999998
Sa,14.00,6709195.269,246374.911,25.644,22,11.643999999999998
Sa,14.20,6709195.269,246374.911,25.644,22,11.443999999999999
Sa,14.40,6709195.269,246374.911,25.644,22,11.243999999999998
Sa,14.60,6709195.269,246374.911,25.644,22,11.043999999999999
Sa,14.80,6709195.269,246374.911,25.644,22,10.843999999999998
Sa,15.00,6709195.269,246374.911,25.644,22,10.643999999999998
Sa,15.20,6709195.269,246374.911,25.644,22,10.443999999999999
Sa,15.40,6709195.269,246374.911,25.644,22,10.243999999999998
Sa,15.60,6709195.269,246374.911,25.644,22,10.043999999999999
Sa,15.80,6709195.269,246374.911,25.644,22,9.843999999999998
Sa,16.00,6709195.269,246374.911,25.644,22,9.643999999999998
Sa,16.20,6709195.269,246374.911,25.644,22,9.443999999999999
Sa,16.40,6709195.269,246374.911,25.644,22,9.244
Sa,16.60,6709195.269,246374.911,25.644,22,9.043999999999997
Sa,16.80,6709195.269,246374.911,25.644,22,8.843999999999998
Sa,17.00,6709195.269,246374.911,25.644,22,8.643999999999998
Sa,17.20,6709195.269,246374.911,25.644,22,8.443999999999999
Sa,17.40,6709195.269,246374.911,25.644,22,8.244
Sa,17.60,6709195.269,246374.911,25.644,22,8.043999999999997
Sa,17.80,6709195.269,246374.911,25.644,22,7.843999999999998
Sa,18.00,6709195.269,246374.911,25.644,22,7.643999999999998
Sa,18.20,6709195.269,246374.911,25.644,22,7.443999999999999
Sa,18.40,6709195.269,246374.911,25.644,22,7.244
Sa,18.60,6709195.269,246374.911,25.644,22,7.043999999999997
Sa,18.80,6709195.269,246374.911,25.644,22,6.843999999999998
Sa,19.00,6709195.269,246374.911,25.644,22,6.643999999999998
Sa,19.20,6709195.269,246374.911,25.644,22,6.443999999999999
Sa,19.40,6709195.269,246374.911,25.644,22,6.244
Sa,19.60,6709195.269,246374.911,25.644,22,6.043999999999997
Sa,19.80,6709195.269,246374.911,25.644,22,5.843999999999998
Sa,20.00,6709195.269,246374.911,25.644,22,5.643999999999998
Sa,20.20,6709195.269,246374.911,25.644,22,5.443999999999999
Sa,20.40,6709195.269,246374.911,25.644,22,5.244
Sa,000.80,6709272.244,247563.505,30.852,22,30.052
Sa,001.00,6709272.244,247563.505,30.852,22,29.852
Mr,001.40,6709272.244,247563.505,30.852,22,29.452
Ki,001.48,6709272.244,247563.505,30.852,22,29.372
Mr,002.12,6709272.244,247563.505,30.852,22,28.732
Sa,000.40,6709299.81,246165.99,29.543,22,29.143
Mr,004.64,6709299.81,246165.99,29.543,22,24.903
Sa,0.40,6709122.074,246408.925,25.445,23,25.045
Sa,0.60,6709122.074,246408.925,25.445,23,24.845
Sa,0.80,6709122.074,246408.925,25.445,23,24.645
Sa,1.00,6709122.074,246408.925,25.445,23,24.445
Sa,1.20,6709122.074,246408.925,25.445,23,24.245
Sa,1.40,6709122.074,246408.925,25.445,23,24.045
Sa,1.60,6709122.074,246408.925,25.445,23,23.845
Sa,1.80,6709122.074,246408.925,25.445,23,23.645
Sa,2.00,6709122.074,246408.925,25.445,23,23.445
Sa,2.20,6709122.074,246408.925,25.445,23,23.245
Sa,2.40,6709122.074,246408.925,25.445,23,23.045
Sa,2.60,6709122.074,246408.925,25.445,23,22.845
Sa,2.80,6709122.074,246408.925,25.445,23,22.645
Sa,3.00,6709122.074,246408.925,25.445,23,22.445
Sa,3.20,6709122.074,246408.925,25.445,23,22.245
Sa,3.40,6709122.074,246408.925,25.445,23,22.045
Sa,3.60,6709122.074,246408.925,25.445,23,21.845
Sa,3.80,6709122.074,246408.925,25.445,23,21.645
Sa,4.00,6709122.074,246408.925,25.445,23,21.445
Sa,4.20,6709122.074,246408.925,25.445,23,21.245
Sa,4.40,6709122.074,246408.925,25.445,23,21.045
Sa,4.60,6709122.074,246408.925,25.445,23,20.845
Sa,4.80,6709122.074,246408.925,25.445,23,20.645
Sa,5.00,6709122.074,246408.925,25.445,23,20.445
Sa,5.20,6709122.074,246408.925,25.445,23,20.245
Sa,5.40,6709122.074,246408.925,25.445,23,20.045
Sa,5.60,6709122.074,246408.925,25.445,23,19.845
Sa,5.80,6709122.074,246408.925,25.445,23,19.645
Sa,6.00,6709122.074,246408.925,25.445,23,19.445
Sa,6.20,6709122.074,246408.925,25.445,23,19.245
Sa,6.40,6709122.074,246408.925,25.445,23,19.045
Sa,6.60,6709122.074,246408.925,25.445,23,18.845
Sa,6.80,6709122.074,246408.925,25.445,23,18.645
Sa,7.00,6709122.074,246408.925,25.445,23,18.445
Sa,7.20,6709122.074,246408.925,25.445,23,18.245
Sa,7.40,6709122.074,246408.925,25.445,23,18.045
Sa,7.60,6709122.074,246408.925,25.445,23,17.845
Sa,7.80,6709122.074,246408.925,25.445,23,17.645
Sa,8.00,6709122.074,246408.925,25.445,23,17.445
Sa,8.20,6709122.074,246408.925,25.445,23,17.245
Sa,8.40,6709122.074,246408.925,25.445,23,17.045
Sa,8.60,6709122.074,246408.925,25.445,23,16.845
Sa,8.80,6709122.074,246408.925,25.445,23,16.645
Sa,9.00,6709122.074,246408.925,25.445,23,16.445
Sa,9.20,6709122.074,246408.925,25.445,23,16.245
Sa,9.40,6709122.074,246408.925,25.445,23,16.045
Sa,9.60,6709122.074,246408.925,25.445,23,15.845
Sa,9.80,6709122.074,246408.925,25.445,23,15.645
Sa,10.00,6709122.074,246408.925,25.445,23,15.445
Sa,10.20,6709122.074,246408.925,25.445,23,15.245000000000001
Sa,10.40,6709122.074,246408.925,25.445,23,15.045
Sa,10.60,6709122.074,246408.925,25.445,23,14.845
Sa,10.80,6709122.074,246408.925,25.445,23,14.645
Sa,11.00,6709122.074,246408.925,25.445,23,14.445
Sa,11.20,6709122.074,246408.925,25.445,23,14.245000000000001
Sa,11.40,6709122.074,246408.925,25.445,23,14.045
Sa,11.60,6709122.074,246408.925,25.445,23,13.845
Sa,11.80,6709122.074,246408.925,25.445,23,13.645
Sa,12.00,6709122.074,246408.925,25.445,23,13.445
Sa,12.20,6709122.074,246408.925,25.445,23,13.245000000000001
Sa,12.40,6709122.074,246408.925,25.445,23,13.045
Sa,12.60,6709122.074,246408.925,25.445,23,12.845
Sa,12.80,6709122.074,246408.925,25.445,23,12.645
Sa,13.00,6709122.074,246408.925,25.445,23,12.445
Sa,13.20,6709122.074,246408.925,25.445,23,12.245000000000001
Sa,13.40,6709122.074,246408.925,25.445,23,12.045
Sa,13.60,6709122.074,246408.925,25.445,23,11.845
Sa,13.80,6709122.074,246408.925,25.445,23,11.645
Sa,14.00,6709122.074,246408.925,25.445,23,11.445
Sa,14.20,6709122.074,246408.925,25.445,23,11.245000000000001
Sa,14.40,6709122.074,246408.925,25.445,23,11.045
Sa,14.60,6709122.074,246408.925,25.445,23,10.845
Sa,14.80,6709122.074,246408.925,25.445,23,10.645
Sa,15.00,6709122.074,246408.925,25.445,23,10.445
Sa,15.20,6709122.074,246408.925,25.445,23,10.245000000000001
Sa,15.40,6709122.074,246408.925,25.445,23,10.045
Sa,15.60,6709122.074,246408.925,25.445,23,9.845
Sa,15.80,6709122.074,246408.925,25.445,23,9.645
Sa,16.00,6709122.074,246408.925,25.445,23,9.445
Sa,16.20,6709122.074,246408.925,25.445,23,9.245000000000001
Sa,16.40,6709122.074,246408.925,25.445,23,9.045000000000002
Sa,16.60,6709122.074,246408.925,25.445,23,8.844999999999999
Sa,16.80,6709122.074,246408.925,25.445,23,8.645
Sa,17.00,6709122.074,246408.925,25.445,23,8.445
Sa,17.20,6709122.074,246408.925,25.445,23,8.245000000000001
Sa,17.40,6709122.074,246408.925,25.445,23,8.045000000000002
Sa,17.60,6709122.074,246408.925,25.445,23,7.844999999999999
Sa,17.80,6709122.074,246408.925,25.445,23,7.645
Sa,18.00,6709122.074,246408.925,25.445,23,7.445
Sa,18.20,6709122.074,246408.925,25.445,23,7.245000000000001
Sa,001.00.,6709284.102,247541.387,28.351,23,
Ki,001.20,6709284.102,247541.387,28.351,23,27.151
Mr,001.59,6709284.102,247541.387,28.351,23,26.761
Sa,000.20,6709336.924,246215.556,27.25,23,27.05
Sr,018.80,6709336.924,246215.556,27.25,23,8.45
Mr,020.00,6709336.924,246215.556,27.25,23,7.25
Mr,020.21,6709336.924,246215.556,27.25,23,7.039999999999999
Mr,020.51,6709336.924,246215.556,27.25,23,6.739999999999998
Sa,0.40,6709197.317,246442.341,25.909,24,25.509
Sa,0.60,6709197.317,246442.341,25.909,24,25.308999999999997
Sa,1.00,6709197.317,246442.341,25.909,24,24.909
Sa,1.20,6709197.317,246442.341,25.909,24,24.709
Sa,1.40,6709197.317,246442.341,25.909,24,24.509
Sa,1.60,6709197.317,246442.341,25.909,24,24.308999999999997
Sa,1.80,6709197.317,246442.341,25.909,24,24.108999999999998
Sa,2.00,6709197.317,246442.341,25.909,24,23.909
Sa,2.20,6709197.317,246442.341,25.909,24,23.709
Sa,2.40,6709197.317,246442.341,25.909,24,23.509
Sa,2.60,6709197.317,246442.341,25.909,24,23.308999999999997
Sa,2.80,6709197.317,246442.341,25.909,24,23.108999999999998
Sa,3.00,6709197.317,246442.341,25.909,24,22.909
Sa,3.20,6709197.317,246442.341,25.909,24,22.709
Sa,3.40,6709197.317,246442.341,25.909,24,22.509
Sa,3.60,6709197.317,246442.341,25.909,24,22.308999999999997
Sa,3.80,6709197.317,246442.341,25.909,24,22.108999999999998
Sa,4.00,6709197.317,246442.341,25.909,24,21.909
Sa,4.20,6709197.317,246442.341,25.909,24,21.709
Sa,4.40,6709197.317,246442.341,25.909,24,21.509
Sa,4.60,6709197.317,246442.341,25.909,24,21.308999999999997
Sa,4.80,6709197.317,246442.341,25.909,24,21.108999999999998
Sa,5.00,6709197.317,246442.341,25.909,24,20.909
Sa,5.20,6709197.317,246442.341,25.909,24,20.709
Sa,5.40,6709197.317,246442.341,25.909,24,20.509
Sa,5.60,6709197.317,246442.341,25.909,24,20.308999999999997
Sa,5.80,6709197.317,246442.341,25.909,24,20.108999999999998
Sa,6.00,6709197.317,246442.341,25.909,24,19.909
Sa,6.20,6709197.317,246442.341,25.909,24,19.709
Sa,6.40,6709197.317,246442.341,25.909,24,19.509
Sa,6.60,6709197.317,246442.341,25.909,24,19.308999999999997
Sa,6.80,6709197.317,246442.341,25.909,24,19.108999999999998
Sa,7.00,6709197.317,246442.341,25.909,24,18.909
Sa,7.20,6709197.317,246442.341,25.909,24,18.709
Sa,7.40,6709197.317,246442.341,25.909,24,18.509
Sa,7.60,6709197.317,246442.341,25.909,24,18.308999999999997
Sa,7.80,6709197.317,246442.341,25.909,24,18.108999999999998
Sa,8.00,6709197.317,246442.341,25.909,24,17.909
Sa,8.20,6709197.317,246442.341,25.909,24,17.709
Sa,8.40,6709197.317,246442.341,25.909,24,17.509
Sa,8.60,6709197.317,246442.341,25.909,24,17.308999999999997
Sa,8.80,6709197.317,246442.341,25.909,24,17.108999999999998
Sa,9.00,6709197.317,246442.341,25.909,24,16.909
Sa,9.20,6709197.317,246442.341,25.909,24,16.709
Sa,9.40,6709197.317,246442.341,25.909,24,16.509
Sa,9.60,6709197.317,246442.341,25.909,24,16.308999999999997
Sa,9.80,6709197.317,246442.341,25.909,24,16.108999999999998
Sa,10.00,6709197.317,246442.341,25.909,24,15.908999999999999
Sa,10.20,6709197.317,246442.341,25.909,24,15.709
Sa,10.40,6709197.317,246442.341,25.909,24,15.508999999999999
Sa,10.60,6709197.317,246442.341,25.909,24,15.309
Sa,10.80,6709197.317,246442.341,25.909,24,15.108999999999998
Sa,11.00,6709197.317,246442.341,25.909,24,14.908999999999999
Sa,11.20,6709197.317,246442.341,25.909,24,14.709
Sa,11.40,6709197.317,246442.341,25.909,24,14.508999999999999
Sa,11.60,6709197.317,246442.341,25.909,24,14.309
